from_address,to_address,asset,token_contract,category,transfer_count,total_amount,first_timestamp,last_timestamp,tx_hashes,token_ids,from_label,to_label,relation_note
0xc417fd8e9661c0d2120b64a04bb3278c17e99db1,0x28547904c8fd224074a349a2313ef852e29e0414,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,19,3495215.340113,2026-06-04T04:53:33.000Z,2026-06-20T17:16:02.000Z,0x01bfd9c61cecc05f5cd5b72246a283785a2599ef2e293e5ce75141ca080ffff9;0x064b9467209ce4a8f8ad52b5990dee6d7ad97907a05000176d7d2ae95a601b73;0x1879d787fd52ed4dfaba529830958358245d1bfdd2f6ac39734276e0f0a17e7b;0x1aa6b8e1509e44bf30be999cf5059a05f091e70440f532a4ede91d26c7367ef0;0x1d3c6ea8b9bd5a1d268c2a38cbc6a181799686d10ecad0290c3a73f5fe93fac5;0x213c35f2742b1079362f24ea4a4421508bc18ced7e708b1f1ae1fadbd1071591;0x2ce01098864617a34c1e4e0c4c70c1b9e41da60312a83a555ae51c0cf17362be;0x3b1bb2de9beaf95b7d653b2c6835809f519e6046105883431c398c9fe6abb6dd;0x447fbe965afb8bde2335f9a24d8f18b5e1922ef4bd3b991179077e431273f5f6;0x568dcef5a70406ccb0f201562e856a3cc44e7595336b7fa4d390973af3fbcf7e;0x5f0cae893daffbd1701d996e0ce36ea9c81799a4964a361509445d5d0760f4bf;0x8acfd48dc0426f0ba5578ef8c29973a4240aab156a88eb9966ac5ccdc79ebb9b;0x99da74699e3a975121a478da7d712e190f8ffb4320bed491222abc0af51a80b3;0x9d6f91e3a70ef66feba7d2f9abf3193b9b0add3eb0aea608b4e64abbf3e09817;0xa19879869acf06d989e9632b0c44ce4317eacf2cb23ec970bc1c559e2b0194df;0xcdc40dfb2ffce02470b74d66a4754a071ad391c275221b5794bb6bedc765bb79;0xdeabfb276a7226c6188d6e602f695b9d943b8d2265cdf87cc22febf191d3d175;0xe066981e7b3130b135955c12fcf566ef4b69ebfbaac4cf9ffa9a23f389b01a8f;0xe8518a6373a803f2b6881dc73ac0e21227d3667f583f4f7f67d563663b153ecc,,funder_c417fd,RockSolidBond,Non-standard asset; review for spam/noise before use
0x4fac062e3edf91d976ea75ea6007cc3b086daad3,0xa022ba0a68e11a78348382ff168601012d4d77f8,MATIC,,external,17,0.0,2026-04-05T16:20:15.000Z,2026-06-08T22:58:25.000Z,0x0afb6f625ffda9f35c9f19072c7060a2a5a8c8565fb91a22f8aaf32516ab089d;0x49d0f4ce609651b0a504154a15f69f3e579301f8c744b995fc3dc50c5bb615cc;0x4e13e45829d7fc33db1f624be3c66ad343d18366f057720feba8ba57c803f557;0x4f1c37d7c4402ebd3a29bd2497f8a7fb344d3a21e703d9016f4c4f876abcc13e;0x5f6ba1451db0a2b4fcd84642fa98039852637e2724d0c81f0fd0002e9a76457d;0x62023195e082355f5130bca375071cabaf8eb104ef36b6550268009d3ffd2aa7;0x7596ae95c6ae2026c3675bd0abb1d2572c94cadd8d31c2db2e70fd0da081dd2b;0x79171ba1104c32dc867686b285b168c05b6906234d65dabdef9dea6aba457f1b;0x7b53260eec19afabce49813ecbb0badef34aedd6e4191a6497dab1e5101b156f;0xa134cbb663c163a1300b284b1d23f925d749c0626076b2f6d8a397529415288f;0xaba0c08be0e73db81d533a0ceccdb4c8a9e43036c34d2e858a09e8ce1b9f5f48;0xb22a4362aaa6c373968581f957d748dace18c32390a6f5bd0ee0cfb57aeeaeac;0xca32b43b7f110170d082433db7029850a2986e721812d5b8490e777eb5508103;0xcf737a2e40182bc5576227794ab3444ec27779fdb8ee5a53e398a3854eaa4ebf;0xd29d18602001944cb48fefcce4347ec7d300503adf1ace1bd8d8f35966683a06;0xeff8fd1b4b5fd9334430847108fee8ac6fed4fa965375616060ed9d30399662e;0xf946bd2b5f57913467bde996417d170ed113c71a0406a29a1badbcd076ec784f,,shared_funder_yung_angh,yungstalin,Meaningful asset transfer lead
0x4d97dcd97ec945f40cf65f87097ace5ea0476045,0xa4b366ad22fc0d06f1e934ff468e8922431a87b8,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,14,341598.634109,2026-04-01T10:34:37.000Z,2026-04-21T04:08:40.000Z,0x0d6c1667767690e546ff020abba5bdce6343ad62af1c118460cd65804b02c60e;0x27e1e5b7f5d2f74dbcf0ea57a8c1663642e4e9ac509073c501086de90fdc2b67;0x45bfe4fe6c3266d8daf88252c4cc3f659419d08c2515e32eb80f8327d2dbef22;0x4c4a41fe37e199c4f6bb79dcdab33ca503acf6fc34621fb088bee50af957d59d;0x5dbcbeeb2bea649edfc9d1651b964414da367e936cd54a812fb69d9247ac9616;0x625390f0981da8ff63c989a9e7161056d90dee01f3512333e766ca1781f36eae;0x67244ce233fc2b0535ff1fee06458041bce415142e2d0c01128bc4dcf654ef33;0xb43f775cd0721b1b914a42ecda48abf6d3e34051e47ae0d08678d3739ed43cb1;0xb6b5d32bcb35e0a614b8c111d77f19b2f92890c9e1e785e6a5ef5564e5c95442;0xb7885247c581b6f2413bf71b0284f380f5852e3a03acfd4aecabfeb12f693732;0xbefe6bbe859ff126b646f88f6fb3a93acb2bb2fe7c428bdf55f735eeb23229da;0xc06741ed14c976229e0c03624ad8870ee9f4b6ebd2d13174c9c5b4e6265c0c98;0xdca97588448f3a673a340af34c7f21329e5e9e14e764062a4899843b101ee3dc;0xf0c69cfef0a38c1d5b8ce022b0be974530380266cd9c714bd3e6587d13a194d4,,protocol_conditional_tokens_ctf,HolyMoses7,Non-standard asset; review for spam/noise before use
0xacff32f36054e039003c7925f7834360531f1f9a,0xa4b366ad22fc0d06f1e934ff468e8922431a87b8,MATIC,,external,13,0.0,2026-04-05T19:13:57.000Z,2026-04-16T18:32:56.000Z,0x029dd8378d95a5cdf5edd5c1cd9e7487017bc426e09338c466de23b0915889f4;0x1c5e06fbe94804ba7b3248129157c7fd8f877920414a9e46838640bafa32cbeb;0x1ced2895b76a4647de8c8d0db38a0007fbfe59e50ea330b5006ad65a6e86b8f7;0x2053b0a85171ea346356b80660773acc0e3f88071cb182b78257d9d7ae7f45f0;0x26165b58a43681cafa4bcf04f9bec800e43934520df255180eae41e5ae8597c3;0x4a99f822b10b8c8409cfb67d62ed98cecafdc54c181e1f57728b961b90268564;0x50f2b221267b2c2a5b3d4d6ad28c195c12accd9ded87a4fd400fe183809b1d8e;0x64e6ad3f52a63228cb2d945db30cff6c5b201d3890670c29a118b5c367a634c0;0x6f11c334525ed0602fb77ca3baddacf9a5f8da2dd9b4c4dab1ca1090ab58ba98;0x84a3f35ad00c96181fcc4576267bb97c74a8c6981b68f8fe92971a11c792d76c;0x8b9263866b8b1bfefe8e5fceb37a4fe98940c485fdf75802282f948447cbfd9a;0xde6d5ad85b05e203b53f5c04a7536995fe62529d04ce79a031c9adfb855232ae;0xe543e495ef536d84831db6426828ad39b6c30c3ddadbb1f0bf2436ecd4c58c81,,activator_acff32,HolyMoses7,Meaningful asset transfer lead
0x4d97dcd97ec945f40cf65f87097ace5ea0476045,0x0e5bd76779e74304d08e759072abf126d87da593,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,10,1914637.080629,2026-04-01T06:50:43.000Z,2026-04-18T05:58:58.000Z,0x176d2d74895639e3855d3409fa899013e14fd621df1fb2528949e17b866a684a;0x1e555789d9d4d0656d1718395d04ed034694ed9ed14338bf0b175e47cdfe5467;0x2ebc48aeb60cbe634e7415d8a3b9c26abcc10854669262999fa57e03388cb5ad;0x3a1e67ca6a66cb082b3ae29a45c9853552f979b597d675145db095aee2f69d87;0x3a7d03c11fc8a6d0c8d8dbeaa43eabeaa5f8824899d8bf6d7538b04996dbfb52;0x4699deba6cbe10ea6c5e511ce6f0b6dcee9bca0533d1a5ab9e031f25f0b663a3;0x51e0626da29e3a5730742b272a73d4429b2c54bcc36d9614630c34e46a0c2215;0x5406a24424f51bbe75e739f0b67338317b756d1e373e48ac4d504b81db605c98;0xbcac9f0d9078eec86ce839de363c9f6141e9dfdde7435287eb75ff958607740c;0xd13194409ae855c231958295a8cad3664c2b6edd4abf1d025459febd9e723943,,protocol_conditional_tokens_ctf,JAHODA,Non-standard asset; review for spam/noise before use
0xa4fcd42731853ed3711aac964a14f442b1f6977d,0xc33780d8841dd80fe3de83bff881218372c3d42c,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,9,106500.0,2026-06-04T02:59:13.000Z,2026-06-05T21:45:43.000Z,0x072aee74eb933034fdee7fd54c993f0de830fbb36c49f98d726de545ea024470;0x351faa9525ac9c00c53ecbc23a6e9a27667f88a5dce0b5f5acf347e87a56a197;0x4af60bcf526527d298fbe1358fb6acffd64dc11e480ba7bf5724943d9a2561e2;0x4dada1c19deccf6c13f19343c6d8202b8185b1652ac2a7387611360a2d615794;0x674335c4b149285f76296c0bcb380516108a6d1c9cc10f23510e630eaf77ede7;0x825e4b16d7f9a2622750d9320835799013e559976d9b32781b434083764c7c16;0x9b228d30ea0610a3b47b45926406cdccb3def654e31369ef6923667ed9785781;0xe2658c2bb098300ede7b1298a0d3345d0352dd0b4a76b52ddde3b7d0b7b9b29d;0xe31751ef8a268fc72dac8218175178e60dbe59abaf54929bb3588a4951db051a,,secretscent_intermediary_a4fc,uma_proposer_c337_linked_to_secretscent,Non-standard asset; review for spam/noise before use
0x4fac062e3edf91d976ea75ea6007cc3b086daad3,0xa4b366ad22fc0d06f1e934ff468e8922431a87b8,MATIC,,external,9,0.0,2026-04-14T16:32:18.000Z,2026-06-20T22:12:08.000Z,0x01c1f055d7866251b3d10071c5dc874c84c9617084202e7576c14bfd74607c98;0x21e0a604bc3db2b4b0fa57a19c39eac6f445ecca87154717748f3a1253e39478;0x41cc03195766c6e6a72f230028b34db94b53ce0f641cbe6a1c03b45567b8c941;0x66c7af15c7f4fc43b560c1e6302bf227a685647cfc1612c5e706a3fb511bbe38;0x8bd96224d1a7628a451fd4c330f18d1c4560e06769cee6aa12b90776c60d7c6c;0x9c9c0439f6a977fa6a4bdde90cf57710b4dbd9c61e2ce006efc8422060949025;0xb7c9ab0ce34380726d2427296398bef5357ec98b357b94e305e1089bbcfbe227;0xcbb9c64bf2cc0e9192e7a356b6c71bf30cc98322c0af0e1a1a4eab2293e59d80;0xffdcef8e03ec7f9bf1ebd840a4f4fa60f8c95d65a62a2f4bdc40ce1db3b6858d,,shared_funder_yung_angh,HolyMoses7,Meaningful asset transfer lead
0x4d97dcd97ec945f40cf65f87097ace5ea0476045,0x82a7183f93447d7a8ff5b4bd08eb0d74de266ed8,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,7,1963883.097112,2026-04-01T15:32:21.000Z,2026-04-18T00:08:34.000Z,0x17bf045c19c08b91539ed254c9c4b7682cb647c38bf680018eef5bd8cb7e4c7e;0x3ce5e54c0c38621a1f3c1ecaa7974dc8df474a681db166c620c5a929539985ad;0x7384b15ec5781b3ecccf07c323a274fa78b5ea9b228c48d28f03194f339a590f;0x7778c4a39c524bc975371a2fe8dd79eade12fc80cc5e5aa4e2994c253879f274;0xd4ba1ed54ef819a4c9f46e71c3063dcaf46817fe9f3908b78a5e9384d7d7e806;0xde24657cfe03cec51bcff8bcceee3869b7359ca441ea5916472379187b799492;0xe92e700e00b384e008d143c3fe50a1fd2783094597d2351e77af6b7cfe897097,,protocol_conditional_tokens_ctf,Dripx,Non-standard asset; review for spam/noise before use
0x4d97dcd97ec945f40cf65f87097ace5ea0476045,0xc6587b11a2209e46dfe3928b31c5514a8e33b784,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,7,625004.597853,2026-04-05T19:55:59.000Z,2026-04-17T13:22:52.000Z,0x567ab33924ed2b94a1ddcc2a666efdef94fe4d82b91b485948e31e89a5333a30;0x76d2ae4624350ac9758a03ce41df10f540b19c3a6358adf6c90eb20776394911;0x9311340f70b42c52d8bcb2072383e6f17de322cbde0259de82f57e9d620515e1;0xb191e47c5aaf8be87cec044c711b3ce4d06e55f084d3fff778254640762d5a81;0xc9d130e34eeb1e41ed8f5e81fcfe5e8c5c293411db4fe868bee49c7555b65ae1;0xd702049fa6deb51af3c62c6f9e4902ee55b4e4a0c447af9a6711b708d7c8aa33;0xd79a61d3a39632dcb7aff71ec57398b247164cc97364bde0dd49c18f2caaf87a,,protocol_conditional_tokens_ctf,Erasmus,Non-standard asset; review for spam/noise before use
0x245b564e7514cf4fa4bfe3e32b217da295d7c1e5,0xc33780d8841dd80fe3de83bff881218372c3d42c,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,7,436448.0,2026-05-30T21:16:33.000Z,2026-06-02T20:09:27.000Z,0x0f144023b61a98ed2ee0132d9ae71b4e0ec0b2e442ec15ddb6547b324acfbaa3;0x0f18053cbcbb6e735ba96edec65f645153161758683d0b0f1c14881f29825546;0x2dba464ca6a7ad17d1b2e470b4aa939a21ff678bf53c089b069e02725f818042;0x3e8c2953d95a491cc66c35b896f2efe7de9ee9deaaa94bc45fa7b57cd4f4f701;0x6ca8f3d0732108b25d4e9593908eef099bf2ea543e76690bc5f76246513010aa;0xc9ee7e2bac1f17eb62fe38184402788cad1df0589483b9a1904234a5eb7f8da6;0xe387b59d1d6d33974447a2ccfebaff74ddf3ee77deed653d1329ed7df2fb95af,,secretscent_intermediary_245b,uma_proposer_c337_linked_to_secretscent,Non-standard asset; review for spam/noise before use
0xc33780d8841dd80fe3de83bff881218372c3d42c,0x245b564e7514cf4fa4bfe3e32b217da295d7c1e5,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,7,221232.0,2026-05-31T03:20:48.000Z,2026-06-03T22:37:07.000Z,0x080e401478c1975eecce932aec083619eb8838f9c8a4d608a82fae72c2d21ce5;0x1329c911d93301f3269c2c64de31a05745f7b17ab1de2432ba53a67d4f9da2c4;0x19ce95cacf658a62d166714e4a7f1ca7219bb4d05762f416eed3ba50cbdb406c;0x2949ba9277f4a6bcc7fc79d442691dd7b0edc67f566dde4e30467dcd012db4a7;0x457e594d4722d44799546e0c28c4557528d8735c763da138af9e0e3ee988704e;0x5cae0ce66835059b739244dd89278faa85c85f49dd55005424e4c8a220faec15;0x6deaa9641ae16e1d2d15a542e111a28597fa82f98eb3819d9c3486d5e7665892,,uma_proposer_c337_linked_to_secretscent,secretscent_intermediary_245b,Non-standard asset; review for spam/noise before use
0xfcd0eadb24d78e016e88b9e2a7029e349ba6391d,0x2c0367a9db231ddebd88a94b4f6461a6e47c58b1,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,6,4500.0,2026-05-17T13:55:14.000Z,2026-06-04T02:11:28.000Z,0x45bcd60bdf39bfcce9151fdcf8118c3d8e4da4615dc598f1b9eea1e1453972b7;0x83941d4046b8386a0556bfa36eaf522b3103f75748c55287f64a93c6c09221b2;0x9d1260d0dcdeccb43ac9eb07df071eebd83018663a100cea7fc2a218e6d0469a;0xcbb6b0d4c39a4408405467836040fcec45323d74df6c7b3417fe0d2549a2ad7d;0xf277b4a7d7ee00df3803fa382dfe90f41b6bed6292760917e16f1185595afcb1;0xf950a3d4f6cd1df5fe360489d9cbad05eecd1c8a2ae217f07197088e6ad9e275,,GroyperFinance,protocol_uma_bond_contract,Non-standard asset; review for spam/noise before use
0xacff32f36054e039003c7925f7834360531f1f9a,0x28547904c8fd224074a349a2313ef852e29e0414,MATIC,,external,6,0.0,2026-06-17T23:57:11.000Z,2026-06-20T05:31:34.000Z,0x1a88d1d8c063218f3591b9f217fc21a5b288d861bdec93aa804e232d3ebbd665;0x57d5dc69117760cd75301e841a5f4e5c7c891c603706e089533489b83a2eb3fe;0x810bd69dd88daa02c574576fce79c9a6151a192e854ebf66b2c247268867a15d;0x94fa8e21c0967fd094b3b409f38449d4b36de5cac51364b0d029147a053a0171;0xb7c8aa5a5b7fc2a88a713a0ca2235d5b0546608cbcaff2bb08369295b32a8b6f;0xfeb4c818d434725bdbe7ab63ec558444fb6a3063f96b53766ebe0ec81a917841,,activator_acff32,RockSolidBond,Meaningful asset transfer lead
0xacff32f36054e039003c7925f7834360531f1f9a,0xa022ba0a68e11a78348382ff168601012d4d77f8,MATIC,,external,5,0.0,2026-04-03T13:49:35.000Z,2026-04-24T11:19:30.000Z,0x09d5a5d8f7c381ddaad142fbf9e1c6262ac92c4d0dfd5119185af641355608b0;0x1566a8888a8bef23404e21b5a754ff5e5c9f25e058e6659986e9437af9789aea;0x15d3f710b86541b3b5c5241912a2364aff2d6126e56c0079217e7f9d2d6fe9d6;0x6f2d7aff1e16b5d3ec616aa62e39e04cd8f0bfef95d6421dcbaf55ceb2d7f7f6;0xbd1ac58aad5d6dfdc199f36b9295d99f1ada392746828549c7defc0be854089f,,activator_acff32,yungstalin,Meaningful asset transfer lead
0x4d97dcd97ec945f40cf65f87097ace5ea0476045,0xc4d1a863e9cc45d02ba22d3a1ae9ba7822018ce8,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,4,4176724.999373,2026-04-01T17:51:01.000Z,2026-04-11T16:48:23.000Z,0x5e04a1bc07dde7809a846fc47fd5e35d49b16931b4612fab888b96666c08747c;0xa9edeceb4e2460b7b034e31b777e50ce759725ae7652e0170b4bc33c97b88388;0xbab580941233ce0de852deab0d55ccc61568db3000a52c25d57fd57a70f6fd7d;0xbc761a0b78cd866d8cbe1b03e4c6602f90eae6bf641b8756635c7ba92a5fb035,,protocol_conditional_tokens_ctf,rdba,Non-standard asset; review for spam/noise before use
0xc417fd8e9661c0d2120b64a04bb3278c17e99db1,0xf1539247af59b16517377a859bcd0d9c7eac162c,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,4,2476082.3448099997,2026-06-04T04:55:31.000Z,2026-06-20T04:31:19.000Z,0x3b5fad317f5ec807a0f55155acf1d6bd50e297e8718eb38a4e7b278313f0bf58;0x4cc54c54afb2d49de652e0d5122a701123bc82bc63616ab3e78789fd86d4ecfe;0x8189373c3617c786bff2e30ce5a2b0f011ad71b87f5b29df93964e5b143f80f4;0xfef3287f0ba986aa055d1d8b0301d332816e0764ca747b4bf3b720fcac5e6050,,funder_c417fd,secretscent,Non-standard asset; review for spam/noise before use
0xc417fd8e9661c0d2120b64a04bb3278c17e99db1,0xd08f50a9c65678bf92236c5ebe58028234a7fdb6,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,4,432477.79041,2026-06-04T00:46:37.000Z,2026-06-18T06:05:55.000Z,0x30bb21eefaa00835ea7a0fb7cccbdda266e4c4e577a7c18b9cd0a4025b5610da;0x38d4f751eaca9b54c83605df6afc78925d4f2e29aa02863efbc3626b49cac24d;0x5be0c2a5647e41dba666973cbdfdfd88c72b432207997c175e2a42f425e7215d;0x8753772464d4ff065187a6741566a32210befb910da972b064058c6c9a3973e4,,funder_c417fd,Anghkooey,Non-standard asset; review for spam/noise before use
0x2c0367a9db231ddebd88a94b4f6461a6e47c58b1,0xfcd0eadb24d78e016e88b9e2a7029e349ba6391d,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,4,4000.0,2026-05-21T00:27:59.000Z,2026-06-08T00:31:09.000Z,0x2dbca44cadf692e99b2de226bb2e0417d170a00283261d0854c153bd9a68558c;0x98db7cb60777e567b9f643d218dceb1a77fad49b16d3a32a2dcee5285e40e98a;0x9d08eabea3039f4abbc71b6aba2d9cae5d2d61730663f80df8fd045a9760e9dc;0xc0fdff56c252cda8f5c46a1afdb2b3b90b7379c82cf8072a1b4fe81134e31df7,,protocol_uma_bond_contract,GroyperFinance,Non-standard asset; review for spam/noise before use
0xc417fd8e9661c0d2120b64a04bb3278c17e99db1,0x672f13d830d3617efea21c2ec7f4bda5d2c27fcc,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,3,6051017.190969,2026-05-27T15:20:57.000Z,2026-06-05T08:25:13.000Z,0x4decd8a63a6900ec2ab1587c8caff270498fd0d0dbcc851e8b940a06ff14c287;0xc5db85be2afe123c7bc81e847a514e6be984b70e84d12932618b2ea23f5bdd1e;0xe9cd9226b3a1e15970ab3f7780931a83bfa985d03077f499f820f431f6ee19b6,,funder_c417fd,Shirtybonds,Non-standard asset; review for spam/noise before use
0x4d97dcd97ec945f40cf65f87097ace5ea0476045,0x665dcbe83796b5010279f0a38b197d65e0aaaf35,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,3,1808305.8800000001,2026-04-25T00:42:40.000Z,2026-05-10T08:15:16.000Z,0x130145a77d037e56fbb29f5174f79ce2528b7525d96ae8505bacaba6dd6702e2;0xec3a9f991a2b4af23e5bc6bbbad3c76b285f6dd92011104d39bab1ad59f35fc1;0xf592e051e7ca10acdff79a55e2b442e8e0925853aa03860902a2ab5d92739586,,protocol_conditional_tokens_ctf,0x665d_anon,Non-standard asset; review for spam/noise before use
0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0xa102b434ce441a3119e146f75ed6276ee1a836d9,pUSD,0xc011a7e12a19f7b1f670d46f03b03f3342e82dfb,erc20,3,280571.0,2026-05-01T07:06:02.000Z,2026-05-27T03:23:08.000Z,0x28675ba17e47a935c4df9f495909984243ca5ffafd17d31d86214ca26d43ed0e;0x484804de02533214021d2bc78a7bb6c29a447c0dd0c2cb795d576e54f5c93d23;0x9974347756e00212db0668659217ce1554a4db22c446444ad2508e4296dafbbc,,ARB_ArmageddonRewardsBilly,tf2,Meaningful asset transfer lead
0xc417fd8e9661c0d2120b64a04bb3278c17e99db1,0x52e5a051ecdb72c973efcba97d375e0d1eea920a,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,3,276703.03682,2026-06-06T23:41:33.000Z,2026-06-10T00:44:19.000Z,0x4a0fb45490409e378a60e26f08463449f46b4f1f9ddb28edbc1967143c518cb2;0x76622f55628e8b48d7a6f5b40919962b37c286b4c8b6c2f7f239181ec75b3b14;0xf9690ce027b4f37fd395f612967c622da4b2a1a3abf6b32ef6413eb993624b40,,funder_c417fd,0x52e5_anon,Non-standard asset; review for spam/noise before use
0xa102b434ce441a3119e146f75ed6276ee1a836d9,0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,pUSD,0xc011a7e12a19f7b1f670d46f03b03f3342e82dfb,erc20,3,200000.0,2026-04-28T12:41:36.000Z,2026-05-20T03:46:34.000Z,0x34db3e5c66b9b41c9121dcf3aa1e4f98982f75d9b29d827fd922bb2f2d676319;0x6f491952bb0996b0cd6f09e591de8e4d7f4f4535e96b2b2a7b1b59006440dd5b;0xd214a92ca5718a8989f04146dd83c1cdd6b92a710c70955e7a09af6035735ee1,,tf2,ARB_ArmageddonRewardsBilly,Meaningful asset transfer lead
0xc417fd8e9661c0d2120b64a04bb3278c17e99db1,0xa102b434ce441a3119e146f75ed6276ee1a836d9,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,3,103401.64404,2026-05-05T13:27:02.000Z,2026-05-22T08:25:03.000Z,0x220caa279e5d780f17ab5506cd31f5de6bbb70dd4d145ab1b088ec28d85f5ccd;0x2c2e617b715324034d287e3a7dfb5ac621eda8f67f8c11f70bc40543a593a42a;0x5b12667095134cd82e97c19a7e3ee739aa36f4961691bc616265bca5bd85ab83,,funder_c417fd,tf2,Non-standard asset; review for spam/noise before use
0xc33780d8841dd80fe3de83bff881218372c3d42c,0xa4fcd42731853ed3711aac964a14f442b1f6977d,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,3,53362.0,2026-06-04T05:07:58.000Z,2026-06-05T23:48:51.000Z,0x715c5bc2384ac8fc777bcc407957c66ad56490775c767b2045cc4f8e8d18c26e;0xae30d78ccfd578acbc08a06aa1697baeeab3e4fc45747ad815314bf6d0ca17e9;0xe00a56af472d55b62a1dffcda35b1665451b3838d49f2663f55d5fa434588bc0,,uma_proposer_c337_linked_to_secretscent,secretscent_intermediary_a4fc,Non-standard asset; review for spam/noise before use
0xa4b366ad22fc0d06f1e934ff468e8922431a87b8,0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,pUSD,0xc011a7e12a19f7b1f670d46f03b03f3342e82dfb,erc20,3,508.6158,2026-04-29T18:55:52.000Z,2026-04-29T19:04:16.000Z,0x58729e5fdf722de2e400e1719627b318de37ff821fbde560ac9928a9621cf5c0;0x5afa56932d8e43fa12c683376d85603e269f76fb0315763339fe50cd5c59643a;0x5cf67a1edc2870edcdc7cc819a74f5063d38bec53f710a6dffc111e42dcc5663,,HolyMoses7,ARB_ArmageddonRewardsBilly,Meaningful asset transfer lead
0xacff32f36054e039003c7925f7834360531f1f9a,0x0e5bd76779e74304d08e759072abf126d87da593,MATIC,,external,3,0.0,2026-04-01T07:08:47.000Z,2026-04-26T20:02:40.000Z,0x065cca055cff613725b060982dafb12f86d35963d288d9f63d8f6ef7c9444b5f;0x22f28cc0622b6266472f985c23eb824097bb2ab5e75ec816336d9fcd4fd82e6a;0x7ec0083c94067cc7deb102f975d91d1ba01c31066b3a73bc611ce3488e549ac0,,activator_acff32,JAHODA,Meaningful asset transfer lead
0xf1539247af59b16517377a859bcd0d9c7eac162c,0x28547904c8fd224074a349a2313ef852e29e0414,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,2,4950136.689619999,2026-06-18T00:38:04.000Z,2026-06-19T12:17:07.000Z,0x3b5fad317f5ec807a0f55155acf1d6bd50e297e8718eb38a4e7b278313f0bf58;0x8189373c3617c786bff2e30ce5a2b0f011ad71b87f5b29df93964e5b143f80f4,,secretscent,RockSolidBond,Non-standard asset; review for spam/noise before use
0x4d97dcd97ec945f40cf65f87097ace5ea0476045,0x6fec0fd0e5562f0ca9a709417d4492aadac43be3,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,2,1552287.05,2026-04-25T00:52:44.000Z,2026-05-10T07:49:08.000Z,0x0153ebcaf603b428a26c74f89bb48b771e0687aad6c2c075833313be64607475;0xf7cf7f406d7ee1f0a36ecee3623fb6d0daf2f6b76163db5fac6f17e138a64d67,,protocol_conditional_tokens_ctf,0x6fec_anon,Non-standard asset; review for spam/noise before use
0xc417fd8e9661c0d2120b64a04bb3278c17e99db1,0x82a7183f93447d7a8ff5b4bd08eb0d74de266ed8,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,2,60000.0,2026-06-15T21:47:06.000Z,2026-06-15T21:52:01.000Z,0x3fa3c7f22a7a49a320d9d1a74ce54fb7c4f8b40feb0606482d52f2adca860717;0xda0862acd0101d4573ffbddad924a667cbb9b35481bc37f0f2b2f046843b64d8,,funder_c417fd,Dripx,Non-standard asset; review for spam/noise before use
0x4fac062e3edf91d976ea75ea6007cc3b086daad3,0x0e5bd76779e74304d08e759072abf126d87da593,MATIC,,external,2,0.0,2026-05-06T12:37:28.000Z,2026-06-02T18:46:55.000Z,0xc3b8c2edb5582a1085b1bb904f78dcc92e161528baf19a0857abaa3661c5d9db;0xc8b55b033729c329c4cf2a674be18cb6621cc8ac8423b6472e0cae066c47f2a5,,shared_funder_yung_angh,JAHODA,Meaningful asset transfer lead
0x4fac062e3edf91d976ea75ea6007cc3b086daad3,0x245b564e7514cf4fa4bfe3e32b217da295d7c1e5,MATIC,,external,2,0.0,2026-06-02T00:31:25.000Z,2026-06-03T00:03:03.000Z,0x60877316d165a5b2b07551a460bb4934a88ed3ec46605f20951a73a805d080bf;0x9682d927e31185fa92333372ddb7a1674c8c0ff33e1f1cf618f3c5e5e031fdbb,,shared_funder_yung_angh,secretscent_intermediary_245b,Meaningful asset transfer lead
